Date,Open,High,Low,Close
2012-06-01 00:00:00-04:00,28.780060332679106,33.32270891049246,25.42288571759553,30.981651306152344
2012-07-01 00:00:00-04:00,31.13108172765204,32.754880014617015,21.52776624433488,21.627384185791016
2012-08-01 00:00:00-04:00,21.41818155319227,22.364567079532193,17.961387353988595,17.99127197265625
2012-09-01 00:00:00-04:00,18.01119895943802,23.28106950076719,17.483215117839954,21.57757568359375
2012-10-01 00:00:00-04:00,21.995976894863013,24.157719272804155,18.728457892694475,21.0296688079834
2012-11-01 00:00:00-04:00,20.99978283229978,27.893449783325195,18.79819360073075,27.893449783325195
2012-12-01 00:00:00-05:00,27.893447283199777,28.77009764748918,25.05429244757031,26.518699645996094
2013-01-01 00:00:00-05:00,27.335580337081723,32.3862847514767,27.315655989073832,30.86210823059082
2013-02-01 00:00:00-05:00,30.89199514599416,30.901957320124968,26.239766231971128,27.146303176879883
2013-03-01 00:00:00-05:00,26.94706379834662,28.570862098262854,24.625930402223364,25.48265838623047
2013-04-01 00:00:00-04:00,25.53246788433601,27.993069870558898,25.054294911337813,27.664325714111328
2013-05-01 00:00:00-04:00,27.744018480482147,28.95937514232275,23.171485363263784,24.25733757019043
2013-06-01 00:00:00-04:00,24.177642881037702,25.094141969444063,22.583731175101804,24.785320281982422
2013-07-01 00:00:00-04:00,24.87497669056218,38.1642137517543,24.05809748127395,36.65995788574219
2013-08-01 00:00:00-04:00,37.15805564204941,42.09917965639599,35.882927844845284,41.13287353515625
2013-09-01 00:00:00-04:00,41.68078087465504,51.40363818567885,41.282301527406396,50.03885269165039
2013-10-01 00:00:00-04:00,49.77984395874999,54.62135018473936,45.087764638391725,50.01892852783203
2013-11-01 00:00:00-04:00,50.656495641544446,51.89177866033802,43.38427557011942,46.83110809326172
2013-12-01 00:00:00-05:00,46.721527629283635,58.35708070420616,46.08395990173957,54.44203567504883
2014-01-01 00:00:00-05:00,54.62135342248586,63.128852680077465,51.652690078997274,62.3318977355957
2014-02-01 00:00:00-05:00,62.79014844979664,71.16814922140117,60.46901685899501,68.1994857788086
2014-03-01 00:00:00-05:00,66.70519028160409,72.3137632088585,57.75936312533555,60.010765075683594
2014-04-01 00:00:00-04:00,60.22992576766138,63.666797964101484,54.45199773606196,59.552513122558594
2014-05-01 00:00:00-04:00,60.200038973474555,64.05531474701675,56.04590558497532,63.05911636352539
2014-06-01 00:00:00-04:00,62.98938410275973,67.74123280084038,61.554865246807026,67.033935546875
2014-07-01 00:00:00-04:00,67.32282912116712,76.44796719385731,61.97326168267955,72.37353515625
2014-08-01 00:00:00-04:00,71.94517392721653,75.70082415715146,71.27772538137147,74.5352783203125
2014-09-01 00:00:00-04:00,74.7245567675095,79.4066682028378,72.79193687104974,78.73921966552734
2014-10-01 00:00:00-04:00,78.48021430340678,80.85116246462161,70.05240836987177,74.70463562011719
2014-11-01 00:00:00-04:00,75.18280258255407,77.97214271328997,72.23406767844756,77.40431213378906
2014-12-01 00:00:00-05:00,76.9659963369192,81.85730783341481,74.1168791946265,77.72309875488281
2015-01-01 00:00:00-05:00,78.28096951991921,78.94841804396444,73.26014807864455,75.62113189697266
2015-02-01 00:00:00-05:00,75.82036989989514,81.0603555055317,73.17048867562961,78.66948699951172
2015-03-01 00:00:00-05:00,78.69937198076599,85.74246737173905,76.96599553612629,81.90711975097656
2015-04-01 00:00:00-04:00,82.18605456649355,85.26429223481045,78.02196083111009,78.47024536132812
2015-05-01 00:00:00-04:00,78.93846178839941,81.53853042800417,76.49778794066653,78.88865661621094
2015-06-01 00:00:00-04:00,78.99823113832416,89.05979460931891,78.36066723206763,85.443603515625
2015-07-01 00:00:00-04:00,86.4398051922087,98.86235351496832,84.90567214160811,93.65225982666016
2015-08-01 00:00:00-04:00,93.17407987955151,98.3642528422876,71.72601132132871,89.08968353271484
2015-09-01 00:00:00-04:00,86.51949541853777,96.12281030260098,85.39379830964043,89.55789184570312
2015-10-01 00:00:00-04:00,89.70732501046619,104.71997703396697,88.02375373737503,101.58196258544922
2015-11-01 00:00:00-04:00,101.33291571143202,110.2289337744289,100.08767246409406,103.84332275390625
2015-12-01 00:00:00-05:00,104.43107763064039,107.50931517527674,101.07389922468215,104.26172637939453
2016-01-01 00:00:00-05:00,101.56203822644223,112.41059700431943,89.02991571302944,111.78299713134766
2016-02-01 00:00:00-05:00,111.84276203597133,117.14251689203788,96.45155883114386,106.51312255859375
2016-03-01 00:00:00-05:00,107.41966522268454,116.54480377936375,104.00271745083005,113.66580200195312
2016-04-01 00:00:00-04:00,113.31714103919904,120.33035226259159,105.90545043713472,117.132568359375
2016-05-01 00:00:00-04:00,117.38161317330749,120.61924566829998,115.43902911609493,118.35787963867188
2016-06-01 00:00:00-04:00,118.0490659265682,118.98549132890324,107.81815022375825,113.84512329101562
2016-07-01 00:00:00-04:00,113.76542004467669,127.8416545778094,112.5401049454122,123.4683609008789
