Date,Open,High,Low,Close
2000-01-01 00:00:00-05:00,0.09027600199275208,0.09218628616408134,0.06687107665167975,0.07081179320812225
2000-02-01 00:00:00-05:00,0.0709310354548664,0.13039850359119723,0.06830358502191877,0.12227771431207657
2000-03-01 00:00:00-05:00,0.12227771929547412,0.2865891263150872,0.10985947028661963,0.1614152491092682
2000-04-01 00:00:00-05:00,0.15995251937799412,0.2108819421605348,0.10890388441380935,0.17028166353702545
2000-05-01 00:00:00-04:00,0.1767296708881897,0.2253306019869495,0.1442501721069686,0.21804620325565338
2000-06-01 00:00:00-04:00,0.22449512319852535,0.33626488638239377,0.21852397882187943,0.24288451671600342
2000-07-01 00:00:00-04:00,0.24455635893076533,0.2954252327813691,0.1910591053728936,0.2292712926864624
2000-08-01 00:00:00-04:00,0.22927138316063259,0.3152481518458698,0.2063442393783136,0.30330678820610046
2000-09-01 00:00:00-04:00,0.3095161248114749,0.32623367067607256,0.23882448502610068,0.31285980343818665
2000-10-01 00:00:00-04:00,0.3171582628284322,0.3295774247788298,0.20085078345655144,0.2374507337808609
2000-11-01 00:00:00-05:00,0.23165943453321833,0.30569479740732236,0.13899621007852278,0.15475815534591675
2000-12-01 00:00:00-05:00,0.16431141320523365,0.19392500817469144,0.10508237840559702,0.1252032220363617
2001-01-01 00:00:00-05:00,0.12609918973090983,0.21780768389940897,0.10794823851284567,0.19726864993572235
2001-02-01 00:00:00-05:00,0.1972687603334752,0.23309286401742105,0.15666847481975274,0.17075948417186737
2001-03-01 00:00:00-05:00,0.16860973561831222,0.2739314483389951,0.1528477971736288,0.24807880818843842
2001-04-01 00:00:00-05:00,0.2474222440169207,0.3438684436247835,0.20562792332658886,0.3183046877384186
2001-05-01 00:00:00-04:00,0.31945110845714575,0.3821192340679256,0.2886911527412728,0.3271316885948181
2001-06-01 00:00:00-04:00,0.32938671105398826,0.38059030670452626,0.3169675479287331,0.3544148802757263
2001-07-01 00:00:00-04:00,0.34039168551562826,0.346581997778576,0.25701307818917835,0.30913376808166504
2001-08-01 00:00:00-04:00,0.31520956446622733,0.3466582378978666,0.3066503940104964,0.32369258999824524
2001-09-01 00:00:00-04:00,0.32281396589639505,0.32281396589639505,0.1949567143077824,0.20993638038635254
2001-10-01 00:00:00-04:00,0.20978323307297506,0.38548115072195527,0.17317593862366631,0.32755255699157715
2001-11-01 00:00:00-05:00,0.331755572413658,0.4278963700818973,0.326711586832055,0.41757914423942566
2001-12-01 00:00:00-05:00,0.4087906228786043,0.5368771058038588,0.403899802889738,0.5112748742103577
2002-01-01 00:00:00-05:00,0.5134914654755263,0.555294960610981,0.45670833356484214,0.5024094581604004
2002-02-01 00:00:00-05:00,0.5015694879592132,0.5069188183581265,0.3763873344157943,0.3898373246192932
2002-03-01 00:00:00-05:00,0.3935827533238569,0.46228709375918603,0.3199866618160856,0.3390161693096161
2002-04-01 00:00:00-05:00,0.3202158785927115,0.34153812197926475,0.23209866534926357,0.26603081822395325
2002-05-01 00:00:00-04:00,0.26167470121268566,0.3106626430541694,0.2346977253022647,0.25571364164352417
2002-06-01 00:00:00-04:00,0.2495232699306652,0.2570892200017348,0.12556453186828456,0.1312963217496872
2002-07-01 00:00:00-04:00,0.130684646771454,0.17844919844775475,0.08360791384446382,0.08460111171007156
2002-08-01 00:00:00-04:00,0.08528890876911852,0.10278964284239663,0.06488376332953362,0.07718829810619354
2002-09-01 00:00:00-04:00,0.07351998017314919,0.09094459523537497,0.06381354545852592,0.06541844457387924
2002-10-01 00:00:00-04:00,0.06595400002086296,0.09155534439980853,0.05502509912907973,0.0909445658326149
2002-11-01 00:00:00-05:00,0.0895689243287593,0.1358817059992731,0.07810536132969871,0.1309138536453247
2002-12-01 00:00:00-05:00,0.13786815273134817,0.1396262090267953,0.08551818239197595,0.08796405047178268
2003-01-01 00:00:00-05:00,0.09170852773273791,0.10607650157066499,0.0730614335000683,0.07886933535337448
2003-02-01 00:00:00-05:00,0.08032109781395232,0.10309599882175786,0.07130339550573501,0.09644713252782822
2003-03-01 00:00:00-05:00,0.09759344020856613,0.1133361186596343,0.09170850652944997,0.0984334871172905
2003-04-01 00:00:00-05:00,0.10049694071352434,0.11234293382723388,0.09828126318680096,0.10951555520296097
2003-05-01 00:00:00-04:00,0.10875072459165219,0.20351681669996016,0.10813994584344477,0.20000070333480835
2003-06-01 00:00:00-04:00,0.20519777258576596,0.21207591746704885,0.16859049634104858,0.1750871241092682
2003-07-01 00:00:00-04:00,0.17287058628534516,0.19679091608036037,0.14031405264040606,0.1458926796913147
2003-08-01 00:00:00-04:00,0.14596971166458353,0.16408214418144787,0.11662297933393177,0.13886229693889618
2003-09-01 00:00:00-04:00,0.14130720555667034,0.16408210068831228,0.11998498069711142,0.12204842269420624
2003-10-01 00:00:00-04:00,0.12227768701418945,0.143370642891645,0.12189618359778695,0.13511687517166138
2003-11-01 00:00:00-05:00,0.13442911089466178,0.16904907024891225,0.1330534734155535,0.16224797070026398
2003-12-01 00:00:00-05:00,0.16408215582651725,0.18494583743907403,0.14902635579955933,0.17730285227298737
2004-01-01 00:00:00-05:00,0.18013109788291493,0.19778497646539356,0.16163623629708396,0.17004315555095673
2004-02-01 00:00:00-05:00,0.17141879274708058,0.18593899155247545,0.16729190848997333,0.17004315555095673
2004-03-01 00:00:00-05:00,0.16958462107041825,0.20389827225685428,0.15766251843582663,0.2017587125301361
2004-04-01 00:00:00-05:00,0.20198798065226492,0.2090192764577504,0.1562098479046981,0.15682154893875122
2004-05-01 00:00:00-04:00,0.15850258697217381,0.18020725007622998,0.15208299104234363,0.17921404540538788
2004-06-01 00:00:00-04:00,0.1761564780986939,0.18425801281953497,0.14734533033593922,0.1564391404390335
2004-07-01 00:00:00-04:00,0.1581971737641438,0.15842644207948425,0.10577017067503086,0.11784543097019196
2004-08-01 00:00:00-04:00,0.11792158058977092,0.11998502331987075,0.0710741126683479,0.09522371739149094
2004-09-01 00:00:00-04:00,0.09400122560105244,0.11601126563551192,0.09277875269628942,0.11096730083227158
2004-10-01 00:00:00-04:00,0.11150197947135308,0.12143767548640237,0.0999622931445808,0.11058489233255386
